0.000000e+00 2.000000e+00 0.000000e+00 
1.000000e-01 2.002999e+00 5.997361e-02 
2.500000e-01 2.018725e+00 1.496108e-01 
4.750000e-01 2.067402e+00 2.828257e-01 
6.631713e-01 2.131052e+00 3.937810e-01 
8.291075e-01 2.204624e+00 4.935542e-01 
9.807050e-01 2.286649e+00 5.897769e-01 
1.120563e+00 2.375827e+00 6.873478e-01 
1.250033e+00 2.471333e+00 7.906091e-01 
1.369994e+00 2.572751e+00 9.036298e-01 
1.481173e+00 2.680025e+00 1.030307e+00 
1.584221e+00 2.793360e+00 1.174378e+00 
1.679671e+00 2.913046e+00 1.339327e+00 
1.768124e+00 3.039590e+00 1.528681e+00 
1.850133e+00 3.173549e+00 1.745942e+00 
1.926207e+00 3.315501e+00 1.994655e+00 
1.996822e+00 3.466035e+00 2.278488e+00 
2.062415e+00 3.625721e+00 2.601268e+00 
2.123382e+00 3.795097e+00 2.967016e+00 
2.180088e+00 3.974678e+00 3.380023e+00 
2.232865e+00 4.164948e+00 3.844862e+00 
2.282015e+00 4.366347e+00 4.366410e+00 
2.327814e+00 4.579281e+00 4.949872e+00 
2.370520e+00 4.804161e+00 5.600922e+00 
2.410370e+00 5.041379e+00 6.325681e+00 
2.447572e+00 5.291250e+00 7.130527e+00 
2.482330e+00 5.554152e+00 8.022575e+00 
2.514818e+00 5.830368e+00 9.009162e+00 
2.545207e+00 6.120249e+00 1.009843e+01 
2.573649e+00 6.424076e+00 1.129886e+01 
2.600288e+00 6.742194e+00 1.261981e+01 
2.625252e+00 7.074876e+00 1.407095e+01 
2.648663e+00 7.422440e+00 1.566286e+01 
2.670629e+00 7.785152e+00 1.740651e+01 
2.691259e+00 8.163424e+00 1.931437e+01 
2.710640e+00 8.557439e+00 2.139847e+01 
2.728864e+00 8.967624e+00 2.367294e+01 
2.746006e+00 9.394159e+00 2.615133e+01 
2.762146e+00 9.837492e+00 2.884959e+01 
2.777350e+00 1.029788e+01 3.178346e+01 
2.791692e+00 1.077605e+01 3.497275e+01 
2.805212e+00 1.127174e+01 3.843169e+01 
2.817975e+00 1.178561e+01 4.218159e+01 
2.830026e+00 1.231785e+01 4.624168e+01 
2.841416e+00 1.286902e+01 5.063493e+01 
2.852189e+00 1.343951e+01 5.538458e+01 
2.862381e+00 1.402956e+01 6.051351e+01 
2.872030e+00 1.463958e+01 6.604744e+01 
2.881168e+00 1.526979e+01 7.201156e+01 
2.889834e+00 1.592106e+01 7.843885e+01 
2.898056e+00 1.659392e+01 8.536077e+01 
2.905849e+00 1.728746e+01 9.279501e+01 
2.913253e+00 1.800356e+01 1.007901e+02 
2.920289e+00 1.874229e+01 1.093776e+02 
2.926975e+00 1.950371e+01 1.185899e+02 
2.933332e+00 2.028835e+01 1.284665e+02 
2.939376e+00 2.109619e+01 1.390419e+02 
2.945131e+00 2.192837e+01 1.503674e+02 
2.950604e+00 2.278370e+01 1.624642e+02 
2.955822e+00 2.366452e+01 1.754048e+02 
2.960797e+00 2.457090e+01 1.892331e+02 
2.965547e+00 2.550423e+01 2.040153e+02 
2.970070e+00 2.646189e+01 2.197555e+02 
2.974388e+00 2.744645e+01 2.365424e+02 
2.978523e+00 2.846093e+01 2.544805e+02 
2.982471e+00 2.950262e+01 2.735769e+02 
2.986240e+00 3.057146e+01 2.938842e+02 
2.989849e+00 3.167053e+01 3.155192e+02 
2.993286e+00 3.279349e+01 3.384136e+02 
2.996586e+00 3.394986e+01 3.628221e+02 
2.999746e+00 3.513657e+01 3.887505e+02 
3.000000e+00 3.523560e+01 3.909544e+02 
