0.000000e+00 0.000000e+00 2.000000e+00 
1.000000e-01 2.046593e-01 2.089718e+00 
2.192770e-01 4.589416e-01 2.168919e+00 
3.493631e-01 7.448705e-01 2.221446e+00 
4.809781e-01 1.039002e+00 2.243604e+00 
5.922175e-01 1.288772e+00 2.245171e+00 
7.000425e-01 1.530601e+00 2.240076e+00 
8.055134e-01 1.766690e+00 2.238138e+00 
9.084010e-01 1.997391e+00 2.249515e+00 
1.007086e+00 2.220837e+00 2.283782e+00 
1.100039e+00 2.435832e+00 2.348353e+00 
1.186719e+00 2.643401e+00 2.448391e+00 
1.267299e+00 2.845963e+00 2.587787e+00 
1.342202e+00 3.046259e+00 2.769956e+00 
1.411875e+00 3.246829e+00 2.998231e+00 
1.476736e+00 3.449925e+00 3.276111e+00 
1.537164e+00 3.657506e+00 3.607416e+00 
1.593500e+00 3.871283e+00 3.996407e+00 
1.646054e+00 4.092750e+00 4.447847e+00 
1.695111e+00 4.323253e+00 4.967150e+00 
1.740630e+00 4.562314e+00 5.556059e+00 
1.782855e+00 4.810471e+00 6.218777e+00 
1.822100e+00 5.068646e+00 6.961223e+00 
1.858626e+00 5.337588e+00 7.789740e+00 
1.892662e+00 5.617947e+00 8.711182e+00 
1.924419e+00 5.910350e+00 9.733152e+00 
1.954075e+00 6.215294e+00 1.086358e+01 
1.981799e+00 6.533298e+00 1.211126e+01 
2.000000e+00 6.762134e+00 1.305190e+01 
