1.597256e+00 8.769652e-13 
6.422312e+00 9.156009e-13 
1.115952e+01 1.059292e-13 
1.563831e+01 5.814793e-14 
2.020059e+01 9.990897e-13 
2.491717e+01 1.648681e-13 
2.976848e+01 6.294965e-14 
3.390092e+01 1.620093e-13 
3.877299e+01 1.089018e-12 
4.342063e+01 4.320572e-13 
4.837600e+01 -1.159767e-13 
5.233578e+01 1.027595e-12 
5.731203e+01 4.515138e-13 
6.194215e+01 4.256318e-13 
6.690146e+01 -8.015810e-14 
7.090438e+01 1.276521e-12 
7.582505e+01 5.509482e-13 
8.049441e+01 1.558684e-13 
8.526611e+01 2.758349e-13 
8.952004e+01 1.117245e-12 
9.432381e+01 4.035106e-13 
9.907933e+01 5.687117e-14 
1.034894e+02 -4.918566e-13 
1.081182e+02 1.093292e-12 
1.128193e+02 4.035314e-13 
1.176920e+02 5.073719e-14 
1.217788e+02 2.076117e-14 
1.266848e+02 8.933965e-13 
1.313252e+02 4.624079e-13 
1.362915e+02 7.313594e-14 
1.402429e+02 9.082110e-13 
1.452182e+02 3.403944e-13 
1.498513e+02 2.575995e-13 
1.547932e+02 -1.625783e-13 
1.588265e+02 1.185108e-12 
1.637281e+02 6.873391e-13 
1.684096e+02 1.928874e-13 
1.731256e+02 5.817569e-13 
1.774421e+02 1.080386e-12 
1.822252e+02 6.549223e-13 
1.870001e+02 -1.178224e-14 
1.913430e+02 -6.328271e-14 
1.960348e+02 8.966161e-13 
2.007217e+02 4.379552e-13 
2.056152e+02 -7.017303e-14 
2.096626e+02 -3.305689e-14 
2.145955e+02 7.954193e-13 
2.192304e+02 3.064493e-13 
2.242039e+02 9.608980e-14 
2.281539e+02 1.070144e-12 
2.331237e+02 6.159795e-13 
2.377616e+02 2.196021e-13 
2.426794e+02 4.953082e-13 
2.467495e+02 1.364353e-12 
2.516307e+02 5.925815e-13 
2.563258e+02 3.018696e-13 
2.609807e+02 2.265410e-13 
2.653633e+02 5.443423e-13 
2.701265e+02 8.340099e-13 
2.749218e+02 5.379031e-14 
2.792006e+02 -1.189104e-12 
2.839504e+02 9.170442e-13 
2.886246e+02 -2.427503e-13 
2.935377e+02 3.136380e-14 
2.975521e+02 -3.913536e-15 
3.025051e+02 5.856426e-14 
3.071363e+02 3.047562e-13 
3.121127e+02 -2.748426e-13 
3.160683e+02 1.073669e-12 
3.210285e+02 2.826628e-13 
3.256730e+02 3.432810e-13 
3.305597e+02 5.950268e-13 
3.346729e+02 1.134370e-12 
3.395329e+02 8.183731e-13 
3.442431e+02 3.729517e-13 
3.488326e+02 5.494771e-13 
3.532835e+02 1.188216e-12 
3.580280e+02 2.138290e-13 
3.628443e+02 -6.057654e-14 
3.670631e+02 -1.865313e-13 
3.718651e+02 9.561518e-13 
3.765278e+02 2.256459e-13 
3.814590e+02 -2.434941e-12 
3.854470e+02 5.841508e-13 
3.904137e+02 5.722992e-13 
3.950429e+02 5.412198e-13 
4.000174e+02 -5.979522e-13 
4.039854e+02 9.632434e-13 
4.089327e+02 6.826206e-13 
4.135855e+02 4.129197e-13 
4.184339e+02 3.841406e-13 
4.225964e+02 9.827139e-13 
4.274348e+02 8.646694e-13 
4.321613e+02 8.854029e-14 
4.366829e+02 4.976020e-13 
4.412027e+02 1.273232e-12 
4.459296e+02 6.408762e-14 
4.507675e+02 -1.018109e-14 
4.549312e+02 -1.799533e-13 
4.597786e+02 8.510692e-13 
4.644316e+02 3.717165e-13 
4.693785e+02 4.060641e-14 
4.733470e+02 2.907175e-12 
4.783213e+02 5.953155e-13 
4.829505e+02 2.783607e-13 
4.879174e+02 1.042916e-13 
4.919049e+02 1.457223e-12 
4.968365e+02 5.339063e-13 
5.014990e+02 1.915273e-13 
5.063022e+02 5.224432e-13 
5.105195e+02 1.319667e-12 
5.153364e+02 5.990208e-13 
5.200804e+02 1.908057e-13 
5.245331e+02 4.316963e-13 
5.291209e+02 1.041778e-12 
5.338315e+02 -1.368419e-13 
5.386909e+02 7.779888e-14 
5.428053e+02 -1.042361e-13 
5.476911e+02 8.023096e-13 
5.523358e+02 1.286887e-13 
5.572958e+02 1.798561e-13 
5.612515e+02 1.949996e-12 
5.662280e+02 -3.107237e-13 
5.708590e+02 2.503830e-13 
5.758125e+02 1.371542e-13 
5.798261e+02 1.028257e-12 
5.847398e+02 7.940315e-13 
5.894136e+02 1.205876e-13 
5.941649e+02 5.427603e-13 
5.984420e+02 1.238537e-12 
6.032379e+02 1.712519e-13 
6.080006e+02 -3.326506e-14 
6.123849e+02 -1.829092e-14 
6.170381e+02 8.279211e-13 
6.217337e+02 6.414314e-13 
6.266144e+02 1.851297e-14 
6.306855e+02 -1.721956e-13 
6.356025e+02 7.922552e-13 
6.402406e+02 9.104939e-13 
6.452102e+02 -2.260275e-13 
6.491602e+02 1.203204e-12 
6.541339e+02 5.542233e-13 
6.587686e+02 4.241191e-13 
6.637022e+02 -5.168088e-14 
6.677486e+02 1.470463e-12 
6.726426e+02 6.766254e-13 
6.773292e+02 4.429790e-14 
6.820226e+02 6.588237e-13 
6.863638e+02 1.124517e-12 
6.911392e+02 1.426637e-13 
6.959218e+02 -1.138534e-13 
7.002399e+02 -9.285073e-13 
7.049544e+02 8.590698e-13 
7.096363e+02 6.556838e-13 
7.145374e+02 -9.888444e-14 
7.185715e+02 7.901943e-13 
7.235128e+02 1.134426e-12 
7.281461e+02 1.968981e-13 
7.331212e+02 1.631473e-13 
7.370725e+02 8.727498e-13 
7.420391e+02 7.405465e-13 
7.466793e+02 -1.524614e-13 
7.515862e+02 4.137940e-13 
7.556718e+02 1.372721e-12 
7.605451e+02 9.169887e-13 
7.652458e+02 -2.087774e-12 
7.698763e+02 4.743705e-13 
7.742846e+02 1.019976e-12 
7.790406e+02 3.042774e-13 
7.838438e+02 2.643441e-13 
7.880993e+02 -1.177378e-12 
7.928696e+02 9.829013e-13 
7.975393e+02 9.550694e-14 
8.024595e+02 4.912737e-14 
8.064631e+02 3.606481e-13 
8.114220e+02 4.421186e-13 
8.160522e+02 9.464096e-13 
8.210285e+02 1.088261e-13 
8.249880e+02 1.557893e-12 
8.299437e+02 4.297673e-13 
8.345911e+02 7.233103e-13 
8.394641e+02 2.909895e-13 
8.435953e+02 -2.933043e-12 
8.484472e+02 6.933204e-13 
8.531634e+02 3.189948e-13 
8.577274e+02 5.934975e-13 
8.622044e+02 1.154715e-12 
8.669421e+02 2.394022e-13 
8.717666e+02 -4.597711e-14 
8.759639e+02 -2.538664e-13 
8.807839e+02 3.684466e-13 
8.854427e+02 7.373269e-13 
8.903802e+02 -1.253849e-13 
8.943600e+02 1.658951e-12 
8.993302e+02 1.316114e-12 
9.039592e+02 2.587930e-13 
9.089315e+02 8.184425e-15 
9.129061e+02 1.358080e-12 
9.178477e+02 5.597189e-13 
9.225040e+02 2.788048e-13 
9.273361e+02 3.975500e-13 
9.315187e+02 1.051131e-12 
9.363490e+02 2.885192e-13 
9.410819e+02 -1.530442e-13 
9.455774e+02 -2.494116e-13 
9.501232e+02 8.929107e-13 
9.548438e+02 3.183703e-13 
9.596899e+02 -6.161738e-15 
9.638343e+02 1.187175e-13 
9.686970e+02 7.810141e-13 
9.733467e+02 7.605028e-15 
9.782989e+02 -1.551467e-13 
9.822617e+02 7.179431e-13 
9.872375e+02 1.994516e-13 
