                0                 0                 4 
        0.0295196          0.117804           3.97215 
        0.0590393          0.233968           3.88898 
        0.0885537          0.346854           3.75168 
         0.118068          0.454912           3.56215 
         0.147709          0.557055            3.3219 
         0.177349          0.651377           3.03502 
         0.204391          0.729483             2.736 
         0.231434          0.799062           2.40499 
         0.257147          0.856571           2.06412 
          0.28286          0.905025           1.70143 
         0.307844          0.942947           1.33177 
         0.332827           0.97146           0.94882 
         0.357377          0.990035          0.563281 
         0.381926          0.999072          0.172315 
         0.406233          0.998535         -0.216439 
          0.43054          0.988566         -0.603148 
         0.454754          0.969351         -0.982716 
         0.478968           0.94105          -1.35307 
         0.503223          0.903858          -1.71133 
         0.527477          0.858165           -2.0535 
         0.551907          0.803984          -2.37861 
         0.576337          0.742131          -2.68102 
         0.601096          0.672224          -2.96139 
         0.625855          0.595729          -3.21274 
          0.65114           0.51159          -3.43692 
         0.676424          0.422222          -3.62597 
         0.702526          0.325451          -3.78224 
         0.728628          0.225135          -3.89731 
         0.756066           0.11706           -3.9725 
         0.783504        0.00757631          -3.99989 
         0.813122         -0.110668          -3.97543 
          0.84274         -0.227361          -3.89524 
         0.872254         -0.340477          -3.76101 
         0.901769         -0.448853          -3.57442 
         0.931402         -0.551379          -3.33702 
         0.961036         -0.646166          -3.05279 
         0.988129         -0.724923          -2.75532 
          1.01522         -0.795174          -2.42553 
          1.04096          -0.85329          -2.08574 
          1.06671         -0.902368          -1.72387 
          1.09171         -0.940886           -1.3549 
          1.11671         -0.970002         -0.972389 
          1.14127         -0.989168         -0.587147 
          1.16583         -0.998796         -0.196244 
          1.19014          -0.99884          0.192597 
          1.21445         -0.989446          0.579617 
          1.23867         -0.970795          0.959649 
          1.26288         -0.943043           1.33069 
          1.28713         -0.906389           1.68978 
          1.31138         -0.861213           2.03298 
          1.33581         -0.807535           2.35928 
          1.36023         -0.746157           2.66308 
          1.38497         -0.676711           2.94499 
          1.40972          -0.60064           3.19808 
          1.43499         -0.516914           3.42415 
          1.46025         -0.427912           3.61528 
          1.48632         -0.331506           3.77381 
          1.51239         -0.231498           3.89134 
          1.53978         -0.123759           3.96925 
          1.56716        -0.0145377           3.99958 
          1.59679          0.103771            3.9784 
          1.62641          0.220625           3.90143 
          1.65592          0.333971           3.77033 
          1.68544          0.442667           3.58674 
          1.71507          0.545577           3.35224 
          1.74469          0.640834           3.07072 
          1.77184          0.720253           2.77484 
          1.79898          0.791189           2.44629 
          1.82476          0.849924           2.10762 
          1.85053          0.899633           1.74658 
          1.87555          0.938756           1.37833 
          1.90057          0.968486          0.996276 
          1.92514          0.988251          0.611348 
          1.94971          0.998479          0.220521 
          1.97402          0.999113         -0.168396 
          1.99834          0.990302         -0.555721 
          2.02256          0.972224         -0.936212 
          2.04677          0.945031          -1.30793 
          2.07102          0.908924          -1.66785 
          2.09527          0.864273          -2.01209 
          2.11968          0.811108          -2.33959 
           2.1441          0.750213          -2.64479 
          2.16883          0.681236          -2.92826 
