          14.0708         -0.262509           3.85972 
          14.1626          0.101717           3.97925 
          14.2506           0.43849           3.59494 
          14.3375          0.718419           2.78244 
          14.4248          0.912921           1.63255 
          14.5137          0.997915          0.258171 
          14.6065          0.953403           -1.2068 
          14.7079          0.756885          -2.61419 
          14.8115          0.429654          -3.61197 
          14.9077         0.0593782          -3.99294 
          14.9968         -0.292747          -3.82476 
          15.0841         -0.601955          -3.19412 
           15.171         -0.837981          -2.18279 
          15.2589         -0.974726         -0.893621 
          15.3497         -0.990554          0.548499 
          15.4462         -0.866003           2.00015 
          15.5507         -0.588496             3.234 
          15.6542          -0.21331           3.90794 
          15.7452          0.148358           3.95573 
           15.833          0.479428           3.51032 
          15.9198          0.749603           2.64755 
          16.0072          0.930908           1.46102 
          16.0965          0.999862         0.0665687 
            16.19          0.936803          -1.39943 
          16.2935          0.716917          -2.78864 
          16.3969          0.376521          -3.70563 
          16.4914        0.00788513          -3.99988 
          16.5801         -0.340028          -3.76166 
          16.6672         -0.640597          -3.07151 
          16.7542         -0.864007          -2.01392 
          16.8424         -0.984793         -0.694921 
          16.9337         -0.981898          0.757645 
          17.0315         -0.835428            2.1984 
          17.1357         -0.541394           3.36308 
          17.2369         -0.166852           3.94393 
          17.3271          0.192265           3.92537 
          17.4147          0.517377           3.42303 
          17.5016           0.77782           2.51395 
          17.5891          0.946191           1.29444 
          17.6788          0.999573         -0.116885 
          17.7731          0.918531           -1.5814 
          17.8782          0.677117           -2.9435 
          17.9814          0.325186           -3.7826 
          18.0746        -0.0416783          -3.99652 
          18.1629         -0.384934          -3.69178 
          18.2499         -0.676556          -2.94556 
           18.337         -0.887247          -1.84518 
          18.4255         -0.992165         -0.499744 
          18.5175         -0.970765          0.960124 
          18.6168         -0.802337           2.38749 
          18.7207         -0.492933           3.48027 
          18.8193          -0.12059           3.97081 
          18.9091          0.235783           3.88722 
          18.9965          0.554401             3.329 
          19.0833          0.804651           2.37499 
           19.171          0.959686            1.1243 
          19.2611          0.997151         -0.301738 
          19.3563          0.897711          -1.76234 
          19.4612          0.640517          -3.07178 
          19.5645          0.278236          -3.84205 
          19.6567        -0.0867136          -3.98493 
          19.7447         -0.425196          -3.62041 
          19.8317         -0.708136           -2.8243 
          19.9188         -0.906766          -1.68654 
          20.0077         -0.996813         -0.319073 
          20.1002         -0.958154           1.14502 
          20.2011         -0.768838           2.55777 
          20.3048         -0.445975           3.58018 
          20.4015        -0.0751997           3.98867 
          20.4908          0.278099           3.84221 
          20.5781          0.589828           3.23012 
           20.665          0.829611           2.23337 
          20.7529          0.971153           0.95383 
          20.8434          0.992637         -0.484511 
          20.9396          0.874668          -1.93889 
          21.0441          0.602345          -3.19294 
          21.1476          0.230404          -3.89238 
          21.2389         -0.132205          -3.96489 
          21.3267         -0.465319          -3.54057 
          21.4136         -0.738939          -2.69509 
          21.5009         -0.924877          -1.52106 
          21.5901         -0.999444         -0.133319 
          21.6834         -0.942872           1.33262 
          21.7861         -0.731266           2.72837 
          21.8895         -0.395355           3.67411 
          21.9846        -0.0261253           3.99863 
          22.0735          0.323351           3.78512 
          22.1606          0.627056            3.1159 
          22.2475          0.855004           2.07449 
          22.3357          0.981503          0.765783 
          22.4268          0.985297         -0.683412 
          22.5241          0.846685          -2.12838 
          22.6284          0.558443          -3.31817 
          22.7306          0.182843          -3.93257 
          22.8211         -0.177151          -3.93673 
          22.9087         -0.504382          -3.45392 
          22.9956         -0.768236          -2.56067 
           23.083         -0.941116          -1.35234 
          23.1726         -0.999911         0.0534047 
          23.2666          -0.92512            1.5187 
          23.3716         -0.689885           2.89568 
          23.4748         -0.341709           3.75922 
          23.5684         0.0257515           3.99867 
          23.6569          0.370571           3.71522 
          23.7439          0.665137           2.98689 
          23.8309          0.879977           1.90006 
          23.9193          0.990049          0.562879 
          24.0111           0.97465         -0.894941 
          24.1099          0.813382          -2.32692 
          24.2139          0.508856          -3.44341 
          24.3133          0.135887           -3.9629 
          24.4032         -0.221433           -3.9007 
          24.4906         -0.542257          -3.36085 
          24.5775         -0.795931          -2.42155 
          24.6651         -0.955422          -1.18097 
          24.7551         -0.998192          0.240438 
            24.85         -0.904887            1.7026 
          24.9549         -0.652873           3.02987 
          25.0581         -0.293961           3.82327 
          25.1507         0.0716703           3.98971 
          25.2388          0.411806           3.64509 
          25.3258          0.697706           2.86554 
          25.4129          0.900419            1.7401 
          25.5017          0.995483          0.379776 
           25.594          0.962638          -1.08316 
          25.6943          0.780414          -2.50105 
          25.7981           0.46199          -3.54754 
          25.8954         0.0907109          -3.98351 
          25.9848         -0.263686          -3.85843 
          26.0722         -0.577826          -3.26464 
           26.159         -0.821238          -2.28235 
          26.2469         -0.967436          -1.01247 
          26.3373         -0.994422          0.421913 
          26.4331         -0.882841           1.87869 
          26.5377         -0.615646           3.15209 
          26.6412         -0.246949           3.87611 
          26.7327          0.116517           3.97275 
          26.8207          0.451546           3.56899 
          26.9075          0.728444           2.74042 
          26.9948          0.918818           1.57873 
          27.0839          0.998777          0.197748 
          27.1769           0.94844          -1.26783 
          27.2789          0.744679          -2.66969 
          27.3824            0.4132          -3.64256 
          27.4781         0.0434233          -3.99623 
          27.5671         -0.307462          -3.80624 
          27.6542         -0.614064          -3.15702 
          27.7412         -0.846246          -2.13117 
          27.8292         -0.978102         -0.832503 
          27.9201         -0.988181           0.61316 
           28.017         -0.856925           2.06177 
          28.1214          -0.57424           3.27475 
          28.2246         -0.197448           3.92125 
          28.3153          0.163326           3.94629 
          28.4031          0.492435            3.4814 
          28.4899          0.759351           2.60272 
          28.5773          0.936303           1.40478 
          28.6668          0.999999        0.00434976 
          28.7605          0.930869          -1.46141 
          28.8648          0.703105          -2.84434 
           28.968          0.358628          -3.73392 
          29.0621       -0.00941788          -3.99982 
          29.1507         -0.355775          -3.73829 
          29.2377         -0.653291          -3.02843 
          29.3247         -0.872326           -1.9557 
          29.4131          -0.98763         -0.627218 
          29.5046          -0.97833          0.828207 
          29.6029           -0.8243           2.26461 
           29.707         -0.524838           3.40481 
          29.8072         -0.151156           3.95404 
          29.8973          0.207068           3.91331 
          29.9848          0.530037            3.3919 
          30.0716          0.787076           2.46743 
          30.1592           0.95097           1.23714 
           30.249          0.998994         -0.179421 
          30.3436          0.911762          -1.64288 
          30.4487          0.664956          -2.98753 
          30.5519          0.309459          -3.80365 
          30.6447        -0.0568034          -3.99354 
           30.733         -0.398515          -3.66865 
            30.82          -0.68728          -2.90557 
          30.9071         -0.893975          -1.79247 
          30.9957         -0.993948         -0.439419 
          31.0878         -0.966801           1.02213 
          31.1876         -0.791469           2.44484 
          31.2915         -0.477488           3.51455 
          31.3895         -0.105696           3.97759 
          31.4159      -4.51804e-10                 4 
