                0                 0                 1 
              0.1         0.0998334          0.995004 
              0.2          0.198669          0.980067 
             0.35          0.342898          0.939373 
              0.5          0.479426          0.877583 
            0.725          0.663135          0.748499 
             0.95          0.813416          0.581683 
           1.2875          0.960139          0.279522 
            1.625          0.998531        -0.0541771 
          2.13125          0.847014         -0.531571 
           2.6375          0.483013         -0.875613 
          3.23133        -0.0896176         -0.995976 
          3.82516         -0.631564         -0.775324 
          4.39689         -0.950642          -0.31029 
          4.96862         -0.967352          0.253437 
          5.54946         -0.669642          0.742684 
           6.1303         -0.152292          0.988335 
          6.69326          0.398679           0.91709 
          7.25623            0.8266          0.562789 
          7.82749          0.999649         0.0264852 
          8.39876          0.855241          -0.51823 
          8.98537          0.425402         -0.905005 
          9.57198         -0.146673         -0.989185 
          10.1404         -0.656076         -0.754695 
          10.7088         -0.959158         -0.282872 
          11.2756         -0.961047          0.276384 
          11.8424         -0.662349          0.749195 
          12.4156         -0.150194          0.988657 
          12.9888           0.40997          0.912099 
          13.5801          0.848804          0.528707 
          14.1714          0.999414        -0.0342156 
          14.7339            0.8272         -0.561908 
          15.2963          0.400111         -0.916467 
          15.8655         -0.156895         -0.987615 
          16.4347         -0.664429         -0.747351 
          17.0117         -0.964554         -0.263886 
          17.5887         -0.952343          0.305029 
            18.17         -0.628429          0.777867 
          18.7513        -0.0980779          0.995179 
           19.315          0.448793          0.893636 
          19.8786          0.856817           0.51562 
          20.4486            0.9996        -0.0282811 
          21.0187          0.826294          -0.56324 
          21.6022          0.379242         -0.925297 
          22.1857         -0.193316         -0.981137 
          22.7576         -0.693566         -0.720393 
          23.3295         -0.973097         -0.230395 
          23.8952         -0.944977          0.327137 
           24.461         -0.622372          0.782722 
           25.033         -0.099597          0.995028 
           25.605          0.454886           0.89055 
          26.1968          0.874323          0.485345 
          26.7886          0.996387        -0.0849332 
          27.3524          0.796786         -0.604262 
          27.9162          0.350546         -0.936545 
          28.4847         -0.208819         -0.977954 
          29.0532          -0.70249         -0.711694 
          29.6283         -0.976576         -0.215174 
          30.2033         -0.936541          0.350558 
          30.7888         -0.586829          0.809711 
          31.3743        -0.0416326          0.999133 
          31.4159      -4.55884e-09                 1 
          31.4576         0.0416326          0.999133 
