0.000000e+00 0.000000e+00 1.000000e+00 
1.000000e-01 9.983342e-02 9.950042e-01 
2.500000e-01 2.474040e-01 9.689124e-01 
4.750000e-01 4.573384e-01 8.892927e-01 
7.089777e-01 6.510582e-01 7.590278e-01 
9.431374e-01 8.094045e-01 5.872515e-01 
1.180885e+00 9.249428e-01 3.801063e-01 
1.424338e+00 9.892941e-01 1.459355e-01 
1.661085e+00 9.959267e-01 -9.016629e-02 
1.894866e+00 9.479475e-01 -3.184265e-01 
2.127506e+00 8.489984e-01 -5.283954e-01 
2.360653e+00 7.039473e-01 -7.102522e-01 
2.595946e+00 5.189713e-01 -8.547917e-01 
2.835334e+00 3.014932e-01 -9.534683e-01 
3.076537e+00 6.500929e-02 -9.978847e-01 
3.311961e+00 -1.695449e-01 -9.855225e-01 
3.545163e+00 -3.927045e-01 -9.196647e-01 
3.777796e+00 -5.941455e-01 -8.043576e-01 
4.011484e+00 -7.642588e-01 -6.449097e-01 
4.247928e+00 -8.940633e-01 -4.479406e-01 
4.489279e+00 -9.752141e-01 -2.212634e-01 
4.728014e+00 -9.998779e-01 1.562412e-02 
4.962468e+00 -9.688930e-01 2.474802e-01 
5.195291e+00 -8.856510e-01 4.643516e-01 
5.428105e+00 -7.546235e-01 6.561581e-01 
5.662527e+00 -5.815708e-01 8.134958e-01 
5.900371e+00 -3.735323e-01 9.276172e-01 
6.144045e+00 -1.386922e-01 9.903355e-01 
6.380614e+00 9.727506e-02 9.952575e-01 
6.614342e+00 3.251375e-01 9.456668e-01 
6.846973e+00 5.343917e-01 8.452369e-01 
7.080161e+00 7.152456e-01 6.988732e-01 
7.315548e+00 8.585129e-01 5.127919e-01 
7.555098e+00 9.556658e-01 2.944535e-01 
7.796068e+00 9.983235e-01 5.788132e-02 
8.031396e+00 9.843033e-01 -1.764849e-01 
8.264559e+00 9.168907e-01 -3.991384e-01 
8.497201e+00 8.001688e-01 -5.997749e-01 
8.730946e+00 6.394880e-01 -7.688011e-01 
8.967505e+00 4.415025e-01 -8.972600e-01 
9.209048e+00 2.140609e-01 -9.768203e-01 
9.447579e+00 -2.279906e-02 -9.997401e-01 
9.681960e+00 -2.543563e-01 -9.671106e-01 
9.914762e+00 -4.706115e-01 -8.823405e-01 
1.014760e+01 -6.615032e-01 -7.499423e-01 
1.038210e+01 -8.176512e-01 -5.757140e-01 
1.062008e+01 -9.303259e-01 -3.667339e-01 
1.086363e+01 -9.913083e-01 -1.315595e-01 
1.110007e+01 -9.945457e-01 1.043013e-01 
