0.000000e+00 1.000000e+00 1.000000e+00 
1.000000e-01 1.100934e+00 1.018029e+00 
2.500000e-01 1.255245e+00 1.038154e+00 
4.233250e-01 1.436587e+00 1.053161e+00 
5.823444e-01 1.604843e+00 1.062709e+00 
7.358397e-01 1.768686e+00 1.072688e+00 
8.830495e-01 1.927634e+00 1.088263e+00 
1.022476e+00 2.081018e+00 1.114332e+00 
1.152903e+00 2.228801e+00 1.155049e+00 
1.274095e+00 2.372103e+00 1.213825e+00 
1.386447e+00 2.512695e+00 1.293608e+00 
1.490578e+00 2.652503e+00 1.397131e+00 
1.587129e+00 2.793368e+00 1.527075e+00 
1.676711e+00 2.936978e+00 1.686194e+00 
1.759889e+00 3.084854e+00 1.877398e+00 
1.837175e+00 3.238356e+00 2.103819e+00 
1.909038e+00 3.398707e+00 2.368871e+00 
1.975905e+00 3.567017e+00 2.676320e+00 
2.037852e+00 3.743331e+00 3.028318e+00 
2.095334e+00 3.928535e+00 3.428895e+00 
2.148737e+00 4.123361e+00 3.882341e+00 
2.198396e+00 4.328439e+00 4.393282e+00 
2.244618e+00 4.544351e+00 4.966779e+00 
2.287678e+00 4.771620e+00 5.608319e+00 
2.327825e+00 5.010714e+00 6.323803e+00 
2.365283e+00 5.262063e+00 7.119597e+00 
2.400256e+00 5.526054e+00 8.002511e+00 
2.432933e+00 5.803073e+00 8.979949e+00 
2.463490e+00 6.093520e+00 1.005999e+01 
2.492077e+00 6.397672e+00 1.125087e+01 
2.518847e+00 6.715935e+00 1.256198e+01 
2.543928e+00 7.048593e+00 1.400288e+01 
2.567445e+00 7.396003e+00 1.558413e+01 
2.589508e+00 7.758468e+00 1.731677e+01 
2.610223e+00 8.136319e+00 1.921269e+01 
2.629684e+00 8.529863e+00 2.128443e+01 
2.647983e+00 8.939538e+00 2.354607e+01 
2.665196e+00 9.365537e+00 2.601118e+01 
2.681398e+00 9.808170e+00 2.869478e+01 
2.696661e+00 1.026791e+01 3.161381e+01 
2.711051e+00 1.074510e+01 3.478549e+01 
2.724621e+00 1.123994e+01 3.822693e+01 
2.737430e+00 1.175294e+01 4.195846e+01 
2.749529e+00 1.228449e+01 4.600071e+01 
2.760961e+00 1.283480e+01 5.037403e+01 
2.771769e+00 1.340425e+01 5.510122e+01 
